"S.No,Open,High,Low,Close,Adj Close,Volume"
"536,12220,12240,11740,11840,9185.436523,45564250"
"537,12000,12260,11980,12140,9418.173828,42389900"
"538,12360,12360,12100,12160,9433.695313,15155400"
"539,12160,12220,11920,12000,9309.5625,15658550"
"540,12000,12060,11920,12020,9325.079102,9434350"
"541,11960,12040,11760,11880,9216.46875,17159050"
"542,11860,12080,11860,12000,9309.5625,17308450"
"543,11920,12160,11900,12100,9387.143555,19357700"
"544,12400,12460,12280,12340,9573.336914,19342900"
"545,12440,12500,12360,12460,9666.430664,12418300"
"546,12380,12620,12340,12600,9775.043945,21114200"
"547,12600,12900,12480,12780,9914.688477,26531300"
"548,12700,12800,12520,12640,9806.074219,26904650"
"549,12560,12620,12260,12420,9635.400391,23027250"
"550,12440,12560,12340,12360,9588.851563,18588950"
"551,12420,12460,12260,12400,9619.883789,16596150"
"552,12440,12540,12160,12220,9480.239258,26300350"
"553,12180,12320,12020,12180,9449.209961,18607050"
"554,12120,12120,11860,12000,9309.5625,29408600"
"555,12140,12280,12040,12180,9449.209961,17987750"
"556,12060,12280,12040,12240,9495.75293,17198500"
"557,12280,12700,12280,12560,9744.012695,25337350"
"558,12700,12940,12620,12680,9837.107422,28095000"
"559,12840,13040,12720,12900,10007.78223,28658350"
"560,13000,13260,12980,13080,10147.42481,17830000"
"561,13180,13280,12960,13220,10256.03906,18003350"
"562,13160,13260,13100,13220,10256.03906,21403250"
"563,13200,13400,13140,13160,10209.49121,20916500"
"564,13280,13360,13120,13200,10240.51953,16985900"
"565,13200,13320,13120,13280,10302.58594,17385550"
"566,13500,14000,13460,13940,10814.61035,38604500"
"567,13900,13900,13420,13580,10535.32715,25783750"
"568,13700,13760,13580,13680,10612.9082,17394550"
"569,13900,13940,13660,13740,10659.45117,14995150"
"570,13900,14020,13760,14020,10876.67481,23642650"
"571,13860,13960,13580,13680,10612.9082,17463600"
"572,13680,13840,13620,13720,10643.93359,20117150"
"573,13540,13880,13360,13840,10737.03418,23698600"
"574,14000,14140,13920,14120,10954.25684,19141550"
"575,14140,14420,13940,13940,10814.61035,21328900"
"576,13700,13780,13460,13600,10550.84082,30346800"
"577,13640,13900,13600,13800,10705.99805,19527000"
"578,14040,14160,13700,13740,10659.45117,23040500"
"579,13540,13900,13420,13700,10628.41992,26815250"
"580,13660,14000,13600,13940,10814.61035,29027200"
"581,14180,14400,14100,14220,11031.83398,29240350"
"582,14280,14360,14100,14340,11124.92969,18556250"
"583,14400,14480,14260,14400,11171.48047,15678300"
"584,14460,14820,14380,14800,11481.79883,22323350"
"585,14700,14860,14460,14580,11311.12012,22008350"
"586,14760,14780,14400,14500,11249.05762,19091550"
"587,14360,14360,14040,14080,10923.22363,22207700"
"588,14000,14120,13860,14120,10954.25684,21292250"
"589,14180,14600,14120,14120,10954.25684,16585550"
"590,14000,14180,13700,13820,10721.51465,19114600"
"591,13920,13940,13740,13860,10752.54883,18383250"
"592,13840,13920,13580,13740,10659.45117,21849750"
"593,13720,13740,13360,13500,10473.26074,24189900"
"594,13400,13540,13260,13460,10442.22852,25982850"
"595,13560,13560,13080,13080,10147.42481,33419850"
"596,13020,13140,12920,13140,10193.97266,24749200"
"597,13220,13480,13200,13460,10442.22852,21790650"
"598,13360,13680,13340,13660,10597.38477,16332050"
"599,13640,13660,13400,13460,10442.22852,17356300"
"600,13380,13580,13260,13400,10395.68457,24953700"
"601,13420,13680,13420,13620,10566.35645,16389950"
"602,13560,13640,13500,13540,10504.29004,14116450"
"603,13560,13820,13540,13820,10721.51465,11793500"
"604,13880,13960,13660,13740,10659.45117,12647050"
"605,13920,14000,13680,13860,10752.54883,15105700"
"606,13640,13680,13000,13080,10147.42481,37932400"
"607,13120,13160,12980,13160,10209.49121,22717900"
"608,13000,13040,12540,12600,9775.043945,39482000"
"609,12300,12520,12160,12460,9666.430664,49381050"
"610,12320,12580,12220,12360,9588.851563,38599000"
"611,12280,12640,12280,12440,9650.916992,28422100"
"612,12580,12640,12480,12640,9806.074219,19012200"
"613,12560,12640,12380,12480,9681.948242,17767050"
"614,12580,12740,12560,12600,9775.043945,19438500"
"615,12740,12820,12620,12640,9806.074219,14018000"
"616,12580,12800,12440,12740,9883.654297,13567500"
"617,12780,12800,12560,12780,9914.688477,9950600"
"618,12760,12800,12600,12680,9837.107422,11453100"
"619,12500,12540,12180,12280,9526.786133,30051700"
"620,12280,12380,12080,12160,9433.695313,25534150"
"621,12160,12240,12100,12180,9449.209961,17171750"
"622,12100,12580,12100,12500,9697.461914,19508950"
"623,12320,12600,12320,12560,9744.012695,15167900"
"624,12420,12520,12300,12520,9712.982422,15189400"
"625,12640,12680,12360,12460,9666.430664,14663350"
"626,12400,12600,12360,12600,9775.043945,20635450"
"627,12720,12960,12640,12880,9992.267578,20549650"
"628,12920,13120,12860,13060,10131.91016,19369350"
"629,13100,13220,12900,12980,10069.84863,12634700"
"630,13180,13320,13060,13160,10209.49121,22420200"
"631,13160,13200,12960,13080,10147.42481,17596300"
"632,12900,12980,12740,12840,9961.237305,20369150"
"633,12740,12800,12520,12700,9852.623047,15767900"
"634,12640,12660,12520,12600,9775.043945,12271800"
"635,12520,12760,12500,12740,9883.654297,21813050"
"636,12760,13280,12700,13120,10178.45996,32653200"
"637,13200,13220,12900,12980,10069.84863,13798350"
"638,12960,13200,12880,13160,10209.49121,20338250"
"639,13460,13500,13260,13300,10318.10156,21183350"
"640,13300,13440,13220,13260,10287.07129,17605300"
"641,13400,13940,13340,13800,10705.99805,40474150"
"642,13800,13800,13400,13460,10442.22852,31490750"
"643,13160,13440,13060,13200,10240.51953,28671400"
"644,13200,13360,13080,13360,10364.65137,22000500"
"645,13360,13400,13160,13280,10302.58594,19383250"
"646,13240,13240,12860,12880,9992.267578,27901900"
"647,12880,13020,12640,12980,10069.84863,27714750"
"648,12980,13120,12780,12780,9914.688477,21147150"
"649,12780,12940,12700,12920,10023.29688,17803750"
"650,13100,13240,13020,13100,10162.94141,17595050"
"651,13160,13360,13140,13220,10256.03906,18637850"
"652,13220,13300,13040,13100,10162.94141,17858600"
"653,13140,13260,13060,13260,10287.07129,18471150"
"654,13200,13200,12820,13080,10147.42481,24975900"
"655,12920,13000,12780,13000,10085.36328,28216750"
"656,12960,13000,12740,12820,9945.719727,22209700"
"657,12840,13200,12840,13100,10162.94141,22440100"
"658,12760,12880,12660,12820,9945.719727,22060000"
"659,12840,12880,12620,12760,9899.170898,20910000"
"660,12840,12880,12620,12760,9899.170898,22223550"
"661,12300,12660,12220,12600,9775.043945,29837200"
"662,12600,12680,12300,12600,9775.043945,27036100"
"663,12580,12620,12300,12300,9542.304688,24470000"
"664,12520,12640,12340,12420,9635.400391,23180950"
"665,12440,12540,12400,12440,9650.916992,14920000"
"666,12440,12480,12240,12260,9511.271484,20915300"
"667,12440,12540,12400,12440,9650.916992,15162550"
"668,12140,12320,12020,12120,9402.661133,29650600"
"669,12220,12360,12120,12280,9526.786133,19403200"
"670,12360,12380,12200,12260,9511.271484,15993450"
"671,11920,12100,11920,12000,9309.5625,30545950"
"672,11980,11980,11500,11540,8952.698242,41207100"
"673,11560,11660,11460,11500,8921.666992,30558000"
"674,11520,11520,11260,11480,8906.150391,21498400"
"675,11200,11220,10960,10980,8518.253906,41305250"
"676,10880,11220,10820,11060,8580.31543,32644700"
"677,11280,11280,11060,11100,8611.347656,18344000"
"678,11520,11540,11300,11420,8859.602539,28129000"
"679,11420,11520,11220,11300,8766.505859,20069800"
"680,11260,11320,11040,11120,8626.864258,19583950"
"681,11120,11280,11100,11140,8642.37793,13499300"
"682,11300,11440,11200,11320,8782.021484,22982200"
"683,11300,11420,11220,11360,8813.053711,14896500"
"684,11400,11700,11400,11640,9030.28125,22351250"
"685,11700,11800,11660,11660,9045.794922,15767750"
"686,11500,11600,11420,11600,8999.246094,18377100"
"687,11700,11840,11680,11800,9162.304688,15998850"
"688,12140,12180,12040,12060,9364.185547,29176450"
"689,12140,12220,12080,12100,9395.242188,12593400"
"690,12220,12240,12020,12020,9333.128906,9270000"
"691,11700,12100,11700,12060,9364.185547,13375000"
"692,11860,12000,11800,11960,9286.539063,17500000"
"693,12020,12120,12000,12020,9333.128906,14365000"
"694,11880,12140,11780,12120,9410.773438,17315000"
"695,11880,12240,11880,12160,9441.830078,16385000"
"696,12120,12240,11980,12160,9441.830078,23300000"
"697,12000,12180,11900,12000,9317.597656,22835000"
"698,11740,11820,11640,11680,9069.129883,24250000"
"699,11520,11680,11520,11640,9038.072266,14245000"
"700,11600,11760,11600,11600,9007.013672,11125000"
"701,11880,11960,11800,11960,9286.539063,21960000"
"702,11820,11940,11800,11880,9224.418945,8896300"
"703,11740,11880,11660,11800,9162.304688,14934950"
"704,11920,12040,11880,11960,9286.539063,15877650"
"705,11960,12080,11920,11980,9302.067383,7650000"
"706,11980,12100,11880,12080,9379.71582,14995000"
"707,12000,12080,11940,12020,9333.128906,9564450"
"708,12200,12280,12160,12160,9441.830078,23415250"
"709,12180,12300,12100,12100,9395.242188,13372450"
"710,12060,12280,12040,12160,9441.830078,10944800"
"711,12360,12380,12200,12200,9472.888672,12565450"
"712,12240,12340,12240,12300,9550.540039,8121450"
"713,12380,12380,12080,12120,9410.773438,15051350"
"714,12100,12340,12100,12300,9550.540039,13598300"
"715,12300,12460,12180,12320,9566.067383,15112800"
"716,12320,12400,12180,12240,9503.950195,15694950"
"717,12340,12440,12140,12140,9426.304688,16574950"
"718,12200,12220,12000,12100,9395.242188,17105950"
"719,12360,12440,12280,12360,9597.12793,19587150"
"720,12600,12940,12580,12880,10000.88965,38826150"
"721,13000,13300,12940,13120,10187.24023,37509050"
"722,13200,13360,13100,13140,10202.77051,17145000"
"723,12960,13160,12960,13160,10218.29981,19445000"
"724,13080,13160,12880,12920,10031.94727,14711500"
"725,12780,12820,12620,12720,9876.650391,17782500"
"726,12840,13020,12780,12920,10031.94727,15981600"
"727,13000,13040,12860,12860,9985.358398,10722200"
"728,13040,13220,13000,13180,10233.82813,15312250"
"729,13200,13220,12980,13100,10171.70898,13979500"
"730,13080,13240,13000,13000,10094.06152,20178950"
"731,13040,13140,12980,13060,10140.65332,8951400"
"732,13240,13240,13100,13160,10218.29981,8986350"
"733,13120,13200,13040,13160,10218.29981,7216450"
"734,13160,13160,13020,13080,10156.18164,7866200"
"735,12920,13020,12860,12980,10078.5332,10126650"
"736,12880,13000,12880,12940,10047.47656,7533050"
"737,12940,12980,12660,12720,9876.650391,18312850"
"738,12760,12840,12580,12640,9814.536133,17687250"
"739,12800,12900,12740,12840,9969.832031,24360250"
"740,12840,13100,12820,13100,10171.70898,31021950"
"741,13060,13160,13020,13120,10187.24023,11988600"
"742,13140,13580,13140,13460,10451.23731,26352850"
"743,13460,13560,13420,13440,10435.70801,12795650"
"744,13260,13380,13180,13340,10358.06152,14816350"
"745,13480,13540,13280,13300,10327.00391,13060450"
"746,13160,13220,13040,13080,10156.18164,11768200"
"747,13000,13160,12960,13060,10140.65332,12493150"
"748,13080,13160,12920,13020,10109.59766,12855500"
"749,13100,13260,13100,13260,10295.94727,15073400"
"750,13240,13440,13200,13360,10373.59375,17199900"
"751,13380,13440,13220,13280,10311.47559,10884050"
"752,13180,13380,13180,13300,10327.00391,13336800"
"753,13180,13200,12940,12960,10063.00488,19646300"
"754,13040,13140,12500,12700,9861.125977,28756900"
"755,12840,13000,12800,12840,9969.832031,9863750"
"756,12700,12880,12660,12820,9954.299805,10532750"
"757,12720,12900,12680,12780,9923.242188,17850550"
"758,12900,12960,12840,12880,10000.88965,13492650"
"759,13040,13160,12920,13000,10094.06152,16781050"
"760,13000,13020,12840,12940,10047.47656,9174650"
"761,12820,12880,12720,12840,9969.832031,16155300"
"762,12900,12960,12640,12720,9876.650391,16716600"
"763,12700,12760,12580,12640,9814.536133,23209700"
"764,12620,12620,12400,12500,9705.831055,21650650"
"765,12600,12660,12460,12540,9736.890625,18173600"
"766,12480,12620,12420,12500,9705.831055,17740950"
"767,12540,12680,12500,12580,9767.947266,16658100"
"768,12580,12580,12320,12400,9628.183594,22082550"
"769,12340,12380,12140,12180,9457.357422,20122000"
"770,12140,12320,12060,12220,9488.417969,24140400"
"771,12360,12400,12260,12300,9550.540039,13952400"
"772,12280,12380,12220,12280,9535.005859,13024450"
"773,12340,12400,12180,12220,9488.417969,14012550"
"774,12180,12200,11980,12100,9395.242188,17439800"
"775,12300,12300,12100,12180,9457.357422,17791800"
"776,12300,12420,12300,12300,9550.540039,13618400"
"777,12400,12620,12360,12620,9799.005859,28261650"
"778,12560,12640,12520,12580,9767.947266,13480750"
"779,12720,12800,12660,12800,9938.773438,16464950"
"780,12960,13000,12880,12940,10047.47656,18685300"
"781,13100,13240,13060,13240,10280.41699,29861150"
"782,13520,13520,13140,13140,10202.77051,19037300"
"783,13160,13160,13060,13140,10202.77051,9296700"
"784,13120,13120,12940,13040,10125.12207,14429300"
"785,13060,13120,12960,13000,10094.06152,10533050"
"786,12940,13200,12940,13200,10249.35645,12154500"
"787,13260,13300,13020,13080,10156.18164,12492450"
"788,13080,13120,12920,13040,10125.12207,9120950"
"789,12940,13000,12780,12840,9969.832031,16110750"
"790,12620,12740,12600,12660,9830.06543,15936500"
"791,12560,12740,12560,12620,9799.005859,16956850"
"792,12720,12880,12700,12800,9938.773438,15937700"
"793,12800,12900,12780,12800,9938.773438,8220950"
"794,12860,12920,12740,12820,9954.299805,9770000"
"795,12960,13020,12760,12760,9907.713867,17541350"
"796,12760,12800,12580,12700,9861.125977,13141050"
"797,12580,12700,12500,12520,9721.361328,14568100"
"798,12340,12360,12160,12240,9503.950195,25506450"
"799,12200,12240,12040,12080,9379.71582,22559950"
"800,12120,12200,11980,12000,9317.597656,16336200"
"801,12000,12180,12000,12100,9395.242188,17044900"
"802,12060,12280,12000,12260,9519.480469,43086900"
"803,12280,12300,12140,12180,9457.357422,22955950"
"804,12200,12300,12160,12200,9472.888672,20216550"
"805,12200,12280,12160,12180,9457.357422,14096450"
"806,12180,12400,12180,12340,9581.59375,20860850"
"807,12380,12400,12260,12340,9581.59375,16119000"
"808,12240,12280,12160,12220,9488.417969,17192100"
"809,12180,12220,12040,12140,9426.304688,15325400"
"810,12220,12280,12080,12280,9614.199219,9427500"
"811,12320,12380,12200,12260,9598.545898,10913300"
"812,12400,12540,12320,12520,9802.102539,17607300"
"813,12540,12560,12220,12280,9614.199219,19676500"
"814,12220,12240,12060,12120,9488.936523,18258900"
"815,12160,12180,11900,11900,9316.696289,28400400"
"816,11840,11880,11580,11680,9144.453125,33081550"
"817,11740,11880,11640,11720,9175.770508,20109850"
"818,11640,11680,11500,11560,9050.506836,25756300"
"819,11580,11760,11560,11660,9128.796875,29839350"
"820,11800,12120,11700,12120,9488.936523,40346050"
"821,12240,12300,12140,12240,9582.886719,33675300"
"822,12300,12300,12220,12260,9598.545898,15522550"
"823,12200,12200,11940,12040,9426.303711,23396700"
"824,11980,11980,11780,11880,9301.038086,21762950"
"825,11760,11760,11580,11700,9160.111328,32068050"
"826,11700,11860,11660,11820,9254.05957,21204000"
"827,11820,12000,11760,11880,9301.038086,21732900"
"828,12000,12080,11980,12040,9426.303711,14238300"
"829,12120,12160,12040,12060,9441.960938,11798550"
"830,12000,12000,11740,11760,9207.086914,37403750"
"831,11800,11820,11540,11560,9050.506836,28106550"
"832,11640,11720,11500,11700,9160.111328,18857050"
"833,11700,11700,11500,11600,9081.820313,18468100"
"834,11520,11680,11520,11580,9066.163086,20379600"
"835,11660,11820,11600,11760,9207.086914,25061700"
"836,11780,11800,11660,11720,9175.770508,24227700"
"837,11700,11760,11660,11740,9191.428711,14804600"
"838,11760,11780,11600,11720,9175.770508,19521900"
"839,11760,11800,11600,11660,9128.796875,25787500"
"840,11580,11720,11580,11660,9128.796875,15724250"
"841,11600,11600,11380,11440,8956.551758,43866750"
"842,11380,11420,11200,11240,8799.97168,38350000"
"843,11340,11460,11340,11340,8878.263672,31505450"
"844,11620,11640,11380,11500,9003.529297,31469800"
"845,11560,11840,11480,11840,9269.72168,41500100"
"846,11900,12040,11760,12000,9394.989258,23313850"
"847,12040,12240,12000,12120,9488.936523,27616450"
"848,12120,12240,12040,12040,9426.303711,18015000"
"849,12060,12080,11800,11840,9269.72168,25999600"
"850,11740,11780,11580,11660,9128.796875,29442950"
"851,11720,11720,11500,11620,9097.476563,22474550"
"852,11160,11400,11160,11400,8925.238281,45093800"
"853,11340,11340,11340,11340,8878.263672,0"
"854,11240,11440,11220,11300,8846.945313,27584250"
"855,11300,11580,11300,11420,8940.893555,27781400"
"856,11500,11520,11300,11400,8925.238281,26039150"
"857,11400,11640,11340,11540,9034.844727,29056100"
"858,11660,11780,11600,11740,9191.428711,30233000"
"859,11800,12040,11800,12040,9426.303711,31691500"
"860,12080,12080,11860,12000,9394.989258,16828000"
"861,11720,11760,11600,11680,9144.453125,24902100"
"862,11700,11840,11680,11720,9175.770508,21261300"
"863,11720,11860,11620,11780,9222.744141,13671150"
"864,11740,11800,11640,11740,9191.428711,11891200"
"865,11700,11740,11500,11580,9066.163086,21245000"
"866,11620,11700,11500,11580,9066.163086,12559600"
"867,11700,11780,11640,11640,9113.134766,22119900"
"868,11680,11720,11520,11600,9081.820313,17271600"
"869,11640,11700,11560,11680,9144.453125,15899800"
"870,11640,11660,11540,11600,9081.820313,18780200"
"871,11600,11600,11400,11440,8956.551758,22607300"
"872,11300,11480,11280,11380,8909.581055,30754300"
"873,11380,11380,11240,11260,8815.628906,22767000"
"874,11280,11420,11280,11320,8862.604492,20035050"
"875,11340,11560,11320,11480,8987.869141,19676650"
"876,11660,11940,11620,11900,9316.696289,44768400"
"877,12020,12060,11820,11860,9285.378906,15772300"
"878,11920,11960,11680,11740,9191.428711,15445750"
"879,11800,11800,11660,11680,9144.453125,12778300"
"880,11680,11780,11520,11560,9050.506836,22281600"
"881,11680,12020,11660,11980,9379.327148,42482950"
"882,11940,12080,11880,12080,9457.620117,34352850"
"883,12080,12200,11900,12040,9426.303711,35876550"
"884,11980,12060,11860,11860,9285.378906,20227200"
"885,11920,11980,11760,11860,9285.378906,22060000"
"886,11800,11820,11620,11660,9128.796875,25200000"
"887,11620,11640,11360,11440,8956.551758,32114150"
"888,11480,11560,11420,11460,8972.212891,16748300"
"889,11560,11680,11400,11400,8925.238281,18575450"
"890,11480,11540,11360,11420,8940.893555,25104600"
"891,11520,11560,11240,11280,8831.291016,29520750"
"892,11400,11620,11400,11600,9081.820313,27133550"
"893,11620,11740,11460,11600,9081.820313,30426400"
"894,11600,11660,11380,11480,8987.869141,18851000"
"895,11400,11600,11400,11500,9003.529297,16500000"
